index,Breteau,Aeg_aed_index,Res_index,Contain_index,Larvae_index,number,travel,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WIND_SPE
2007-46,3.6754984863333338,0.024141705555555552,3.382510258888889,2.491199249222222,30.748480060000002,5.0,0.0,45467.01,2238.506,1329.77,379.21,9380.94,51210.02,60590.37,82460.6,214883.0,127885.0,1.4000001,143075.58,15005.7,2617.716,208.2,3235.86
2007-47,6.348453742607142,0.04135895628571429,5.304670844535713,4.751923571821429,69.71870948246428,4.0,0.0,46124.13,2257.409,1417.34,407.419,13579.85,56480.3,70060.766,78546.2,228724.0,124744.0,0.2,140009.19,17615.6,2664.793,191.5,3472.82
2007-48,6.428741024692308,0.003520325461538462,5.38108684,3.951892532,66.63389806676922,2.0,0.0,42101.21,2177.955,1345.14,397.742,17456.09,55002.19,72458.31,46539.2,182422.0,112649.0,3594.0,144145.2,14922.7,2575.705,165.3,3908.06
2007-49,8.600024233800001,0.0058536586000000005,5.86301212,5.3932281168000005,83.67253888600001,2.0,0.0,45162.78,2315.32,1762.8,514.457,20739.5,66167.61,86907.37,62490.5,283833.0,172842.0,0.2,144592.06,20561.4,2829.754,172.0,3080.27
2007-5,1.2490732121320756,0.0,1.0796508527735849,1.448159600056604,27.865737335603775,3.0,0.0,53759.7,2248.513,1503.0,495.636,18154.77,70774.05,88928.67,64210.9,265901.0,154665.0,0.8,114725.83,23307.201,2744.181,220.20001,3967.88
2007-50,2.4229630895,0.019973005214285716,1.925871945285714,1.7477314505714288,25.793298451428573,3.0,0.0,48454.63,2362.813,2076.58,564.27,20510.25,73598.37,94108.51,66655.5,311432.0,200754.0,0.0,146204.12,21576.3,2927.092,180.09999,2867.83
2007-51,3.16500694064516,0.011537001903225808,2.3742923265806453,2.619417486967742,30.195868708870968,2.0,0.0,46851.69,2153.573,1723.32,516.771,20325.83,63817.14,84142.77,55439.1,241550.0,148588.0,0.0,151082.95,17330.1,2670.331,185.2,3347.3
2007-52,3.7900934393437495,0.01763469240625,3.02028728021875,3.025371011906251,36.794742322062504,2.0,0.0,47128.44,1900.59,1271.63,437.165,20842.84,59435.91,80279.18,47226.8,231187.0,124210.0,1.2,149417.06,16891.1,2337.7551,168.6,4546.35
2007-6,0.39480259868965517,0.0,0.39480259868965517,0.37383981806896555,4.265867066551724,1.0,0.0,43691.93,2244.78,1631.0,508.537,15129.0,63520.97,78649.65,73557.5,209802.0,135843.0,567.8,129974.06,19975.4,2753.303,248.8,3520.39
2007-7,1.4172483731525423,0.0,1.3507555439491523,1.7102248793220338,19.48223066779661,0.0,0.0,48891.32,2142.022,1327.27,363.022,14588.83,45890.67,60479.23,50599.7,169396.0,103894.0,0.0,142974.77,18360.4,2505.037,278.3,3906.83
2007-9,3.4084603917500003,0.0354938095,2.851455921,2.348914525,41.17471053375,0.0,0.0,54569.02,2303.008,1261.75,335.0,11288.4795,49690.02,60978.93,73169.2,189572.0,88688.0,4.2,139581.08,17672.2,2638.013,324.6,3869.3499
2008-1,2.8645340689523806,0.0025535399523809524,2.5374920304285715,2.5383352574761906,29.84397013523809,0.0,0.0,48590.39,2768.513,1916.0,689.974,31969.34,81428.35,113397.58,54545.8,274669.0,161538.0,12.400001,179161.44,24882.7,3458.523,210.1,5088.01
2008-10,2.6905370843913046,0.005150501652173913,2.0835464620434783,2.2400693272173915,22.842284739999997,0.0,0.0,55496.8,2202.228,1384.94,436.081,8863.06,57164.14,66027.3,87696.5,276196.0,141116.0,2.6000001,118316.59,16883.2,2638.3,285.69998,3863.46
2008-11,1.8274509804,0.003428571428571429,1.8274509804,1.4903097521428572,15.654901960771427,3.0,1.0,56806.62,2261.615,1623.56,531.507,12832.4,54964.3,67796.63,72854.0,263769.0,160954.0,1.2,143206.38,20374.1,2793.116,272.2,3794.82
2008-12,2.10557806083871,0.01398525129032258,1.6971856451290324,1.7351791310322582,17.71292551577419,0.0,0.0,47361.79,2065.99,1254.21,311.09702,7898.98,42848.2,50747.22,75151.7,208439.0,111660.0,1426.4,139792.98,15895.3,2377.061,315.69998,4225.61
2008-13,3.451680672214285,0.021206097785714285,3.0340982546785717,2.9184169385714287,30.403145872500005,0.0,0.0,53557.22,2126.843,1278.81,300.686,6052.9,45199.32,51252.02,93979.1,201894.0,119030.0,10.4,135020.33,14384.2,2427.5,314.69998,3471.32
2008-14,3.741804337787878,0.016106286151515152,3.212453610151514,3.146128084121213,33.33412815581817,0.0,0.0,54823.55,2243.698,1473.44,341.877,11997.51,49321.0,61318.69,73464.1,177283.0,111046.0,4.2000003,149791.38,14848.3,2585.55,305.4,3364.97
2008-15,2.2511471072380953,0.007600373476190475,1.872062139904762,1.9000183160476192,20.51061927738095,2.0,0.0,57490.35,1985.5701,960.11,265.457,10468.71,32926.26,43395.03,54670.6,108135.0,69753.0,904.4,146371.97,12626.7,2251.015,368.69998,3623.55
2008-16,7.937253549111111,0.022804669222222223,5.760638129111111,6.441483823666666,106.54094961333334,1.0,0.0,53402.38,2026.592,1302.02,365.138,9629.31,45822.44,55451.91,69271.9,185695.0,106979.0,248.2,146596.9,18377.6,2391.729,325.4,3567.85
2008-17,5.7369720527500006,0.008537633125,4.973195852750001,4.46880876125,54.98817125137499,0.0,0.0,57571.21,2077.703,1223.71,300.251,7341.92,40179.36,47521.19,88062.6,181088.0,110361.0,272.0,136830.66,16387.5,2377.962,300.6,3688.52
2008-18,4.747196537478261,0.026754541260869565,3.882680831521739,4.144875315826087,44.472424421304346,1.0,0.0,58212.902,2029.599,1213.93,278.593,6937.3,40418.35,47355.7,73515.3,148353.0,95884.0,41.0,144557.94,13340.3,2308.195,323.8,3692.17
2008-19,5.136058183709677,0.012220600387096775,3.9313706249032254,4.361540208903226,43.45284150012903,1.0,0.0,58779.37,2105.307,871.0,230.276,6068.35,29668.69,35737.34,67139.6,121619.0,63837.0,9.6,142747.62,11175.8,2335.596,460.6,4303.7
2008-2,2.714181028615385,0.004539820461538461,1.3536983743076925,1.9767792396923078,17.047933565692304,0.0,0.0,42771.14,2249.308,1683.84,709.862,14080.39,60390.02,74470.15,66673.0,224738.0,148414.0,16.6,140912.45,18871.299,2959.178,177.3,3282.11
2008-20,3.422171118692307,0.012988165692307692,3.0405143139615385,3.094531023653846,33.490217483500004,0.0,0.0,61532.11,2019.647,953.94,203.949,4039.2,29534.35,33573.46,113198.9,170241.0,91564.0,3.0000002,126576.25,12163.7,2223.593,408.5,3850.6
2008-21,11.842440800133334,0.06326960899999999,7.564675354266666,9.625489925333332,103.30165257333331,0.0,0.0,56739.64,2055.526,943.86,280.366,10079.3,31749.951,41829.21,47976.2,106831.0,63218.0,2322.2,154840.1,10543.9,2335.857,375.2,3513.59
2008-22,6.3647058821,0.0258823529,4.5803921568,4.854171601099999,53.7254901955,1.0,0.0,55772.03,2068.844,747.19,223.405,8344.79,22122.18,30466.86,39616.3,89579.0,50530.0,6114.8,156951.48,7302.4,2292.254,429.80002,3226.45
2008-24,11.380392155600001,0.043137255,7.0666666666,9.008811763,122.80784313,0.0,0.0,60641.59,1970.3191,630.45,267.064,11922.94,21312.14,33235.15,27467.4,58183.0,30689.0,10703.2,154939.66,11972.5,2237.395,396.0,4478.73
2008-25,11.939231812833334,0.025834448,10.0280125595,9.348078627,90.88350550333332,2.0,0.0,57748.44,1695.532,612.72,198.154,10592.08,22584.76,33176.99,37527.5,66610.0,35929.0,32246.0,156942.06,13291.1,1893.6841,417.80002,4394.88
2008-26,11.064332010250002,0.022303921500000004,8.975819246375,8.4429471359375,115.89014698374999,1.0,0.0,56559.06,1859.772,650.81,230.88,11853.0,24571.791,36424.98,33102.0,73537.0,33736.0,13092.6,161869.86,12021.2,2090.637,445.2,4605.9
2008-27,20.318061840000002,0.009852941125,12.49736048175,15.690261277625,150.2892156925,2.0,0.0,58907.94,2015.936,551.49,180.017,11075.28,19129.65,30204.86,33358.5,65212.0,34824.0,27.800001,148488.69,10992.0,2195.962,538.7,4044.2
2008-28,15.866666667,0.016,11.5058823522,12.8144090312,130.93333333599998,2.0,0.0,60114.39,1985.995,614.12,187.886,11080.51,20622.24,31702.93,32961.2,54958.0,28177.0,9427.6,162845.33,8675.5,2173.899,433.19998,3808.06
2008-29,18.68627451,0.0,8.8627451,13.887587823499999,148.4901961,1.0,0.0,59369.7,2027.658,730.65,215.101,8073.68,24876.36,32950.48,45036.3,73185.0,41894.0,29401.4,162595.77,8764.3,2242.762,307.7,4392.88
2008-3,1.7273263820434783,0.0,1.466456816826087,1.4457868311304347,12.885435110434784,0.0,0.0,47544.17,2130.842,1353.7,565.493,27952.67,59260.05,87212.55,36457.9,169472.0,97409.0,443.6,154058.47,17865.0,2696.304,181.0,4071.42
2008-30,19.0,0.04,13.0,16.3354763315,100.0,1.0,0.0,55611.48,1960.774,570.22,137.92,7471.54,18523.86,26033.3,46294.1,84311.0,47717.0,58.2,151724.9,7060.2,2098.4949,445.2,4204.96
2008-32,4.538461538333333,0.006410256333333334,4.538461538333333,3.188894756,44.794871793333336,3.0,0.0,53966.02,2050.216,804.51,257.81702,12328.32,25367.36,37695.61,40639.8,78171.0,41131.0,5982.6,162272.33,13184.8,2308.022,307.30002,3868.24
2008-33,21.559764716666667,0.05594409366666667,13.392153686666667,11.365633476333334,190.4788732333333,0.0,0.0,52689.25,2002.598,671.56,199.737,9584.75,20661.83,30246.66,33934.3,72866.0,38509.0,2299.6,156734.38,8975.9,2202.3389,436.6,3768.26
2008-34,8.333333333,0.083333333,5.0,5.952380952,38.33333333,4.0,0.0,41377.22,1928.434,600.27997,171.287,9676.5205,18993.46,28670.12,36619.2,81315.0,39137.0,3035.2,151956.55,12902.3,2099.727,398.90002,4214.93
2008-35,13.171875,0.080625,7.265625,8.735537581500001,81.90625,3.0,0.0,49922.4,1986.763,605.29,171.149,7212.39,21280.03,28492.43,47566.1,91938.0,60605.0,114.799995,153019.81,9508.6,2157.938,380.30002,3520.34
2008-36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47489.78,2004.596,765.16003,209.75,6518.67,26298.37,32817.19,52109.4,90570.0,58471.0,1463.8,147686.3,10031.1,2214.361,348.5,3348.89
2008-37,5.142857142857143,0.04,4.857142857142857,5.011233346857142,26.571428571428573,3.0,0.0,46286.47,1886.194,742.53,205.222,6523.97,24591.18,31115.29,52320.5,103960.0,59050.0,5731.8,144123.84,10590.5,2091.411,253.3,4911.55
2008-38,57.57575758,0.242424242,28.78787879,26.38888889,528.7878788,1.0,0.0,53799.492,2184.742,1100.44,235.134,6243.69,28446.39,34690.28,72557.5,160624.0,111134.0,794.8,148678.83,10222.9,2419.858,263.9,3034.67
2008-39,13.4901960785,0.0498039215,9.9901960785,10.5833521325,119.94117647,2.0,0.0,57243.92,2068.156,952.47,288.191,12554.74,32108.36,44663.09,51066.8,120221.0,65826.0,7409.6,146732.3,12543.8,2356.341,241.2,4303.93
2008-4,2.9137166177058824,0.0,2.2158193594117646,2.5476718493823536,30.41948363117647,0.0,0.0,50137.88,2152.277,1674.63,591.429,28802.959,65567.16,94369.98,35389.0,212770.0,128747.0,270.2,152782.83,18482.1,2743.704,200.7,4284.47
2008-40,20.130718954166667,0.03656862745833333,12.558823529583334,14.93801465475,168.366013075,2.0,0.0,54267.16,2091.899,1062.09,301.935,8252.26,31602.9,39855.28,79267.9,145812.0,87286.0,7546.8,139830.23,13270.5,2393.844,260.4,3073.06
2008-41,6.0,0.0,6.0,4.166666667,36.0,2.0,0.0,48335.74,2061.859,894.01,233.305,7081.72,27112.84,34194.94,78955.0,129523.0,75320.0,1969.4,129957.04,13447.5,2295.177,262.6,3460.39
2008-42,7.695153533,0.0,5.8083610805,6.878306878,74.62079171,4.0,0.0,45225.35,2117.969,952.34,249.52701,6231.46,31523.24,37754.75,80163.0,161025.0,83430.0,76.8,126557.28,11556.4,2367.501,239.59999,3159.04
2008-43,8.7764705882,0.05600000000000001,6.7764705882000005,6.0548562089999995,50.964705882,3.0,0.0,42750.78,2106.998,940.79,222.956,5831.81,29671.9,35503.54,84487.8,172845.0,105888.0,3.0,144960.34,11900.7,2329.994,251.5,3286.21
2008-44,3.5843137254,0.0,2.5882352942,3.5462550544000004,31.223529411999998,8.0,0.0,40783.8,2176.7861,1279.38,311.766,6837.81,41020.81,47858.4,86218.5,209908.0,127539.0,1.6,149030.84,15189.3,2488.554,214.59999,3221.95
2008-45,8.41035049388889,0.012535769333333334,5.662398552777778,4.878815132,60.336149015555556,6.0,0.0,38891.65,2165.216,1101.28,345.793,7724.61,38767.85,46492.21,66670.3,169970.0,101132.0,4701.4,159215.34,14729.1,2510.996,163.9,3718.01
2008-46,0.6666666666666666,0.006666666666666667,0.6666666666666666,0.6172839506666666,2.0,5.0,0.0,44265.14,2155.768,1169.36,391.63602,11998.42,50185.48,62183.582,56278.2,143159.0,80246.0,37.2,137533.73,16587.6,2547.41,191.59999,3604.16
2008-47,10.236165577200001,0.0714074074,4.2954248366000005,7.441092254,128.77734204799998,7.0,0.0,41678.48,2130.601,1296.4,375.298,12799.72,53662.69,66462.67,61300.3,260306.0,135204.0,0.2,138397.69,16683.9,2505.884,160.1,3842.7
2008-48,13.0997607029,0.041337396400000004,9.626772534,10.780598938999999,175.93498869,13.0,0.0,42149.82,2169.282,1378.74,392.036,16576.74,58169.72,74746.58,53649.6,263077.0,145047.0,31.800001,139094.86,17282.5,2561.257,131.1,4234.76
2008-49,6.147433714125,0.0241836735,4.859118911,4.673982454875,70.01594916125,4.0,0.0,33441.42,2146.737,1346.71,401.544,18757.07,59318.4,78075.76,52697.3,223865.0,111983.0,0.2,127573.53,17510.8,2548.274,165.5,3848.61
2008-5,3.1417855794666663,0.003631911533333333,2.5086172626333334,2.9538646261,28.846498632333333,0.0,0.0,48172.72,2105.1611,1520.09,509.604,33886.64,60586.35,94472.69,31261.2,172906.0,107739.0,24.6,155427.6,18463.701,2614.751,218.09999,4908.82
2008-50,6.583312499333333,0.006649715833333333,4.652131057111111,5.344870386222222,47.1944409245,2.0,0.0,32141.89,2132.193,1352.28,381.185,12129.03,58164.39,70293.31,66029.4,191309.0,101808.0,0.4,131354.88,16167.8,2513.382,171.6,3818.59
2008-51,2.63137254902,0.009600000000000001,2.2721568627399997,2.5084527274,20.04862745078,3.0,1.0,40087.12,2160.04,1381.02,407.469,15213.56,59672.7,74886.64,64331.1,195723.0,113519.0,0.0,124637.68,16136.5,2567.512,168.4,3618.3
2008-52,2.806126819190476,0.005055849507936509,2.4612298860476187,2.7269323669841277,17.8098403654127,0.0,0.0,39391.45,2152.067,1490.05,399.52402,21977.78,60671.93,82649.67,52846.0,233844.0,123972.0,1.4,144955.98,17775.6,2551.586,151.9,3646.44
2008-6,3.0,0.0,3.0,2.2331702635,18.5,0.0,0.0,50053.61,2098.081,1360.14,309.43,15079.37,44651.42,59730.87,45988.3,159485.0,112631.0,12.6,151846.73,13060.8,2407.5,271.1,5526.24
2008-7,2.0,0.0,2.0,1.4492753622499999,6.0,0.0,0.0,55364.38,2163.208,1345.69,440.229,18780.0,57655.66,76435.33,42075.3,192684.0,119834.0,0.2,140907.84,17697.1,2603.466,222.5,4774.0
2008-8,1.7777777777777777,0.0021786492222222223,1.7777777777777777,1.442058304777778,12.88888888888889,0.0,0.0,55163.85,2180.816,1444.33,473.797,13473.21,55890.34,69363.69,54059.1,256899.0,157813.0,802.4,147930.81,14374.7,2654.617,256.2,4212.67
2008-9,2.5,0.01,2.5,2.07087296125,17.0,0.0,0.0,52297.99,2173.548,1479.78,486.512,16037.15,61413.13,77449.16,56118.1,252717.0,145999.0,15.2,131029.29,18548.3,2660.037,292.3,4483.65
2009-10,2.5180884538636366,0.015769177727272723,2.199551059045455,2.311945516409091,58.78194174531818,1.0,0.0,49856.8,2157.77,1100.25,314.027,12417.42,44348.89,56766.5,53194.7,139591.0,82202.0,2488.6,152965.0,17180.4,2471.816,287.0,4477.94
2009-11,2.3589546847017537,0.004690192122807017,1.8607769128771925,2.1596241758596495,17.6693199035614,0.0,0.0,53351.95,2219.86,1304.31,349.438,13273.26,51578.08,64851.05,59109.598,197847.0,117605.0,3.2,149024.12,18037.9,2569.288,217.2,4065.04
2009-12,1.7377545593035708,0.004750909839285714,1.9125011089821424,1.7004166777857141,13.638279332678568,1.0,0.0,35901.08,2139.216,1150.12,304.825,10535.06,44738.79,55274.05,60488.7,152470.0,90474.0,0.2,145342.8,15036.4,2444.028,272.5,3428.95
2009-13,1.9079454543157894,0.0066102318421052625,1.5100801617105262,1.841661510973684,17.616364886789473,0.0,0.0,56896.53,2180.34,1117.01,268.232,8435.04,44475.42,52909.98,76185.5,172740.0,106662.0,18.0,144919.45,17190.6,2448.545,250.4,4154.94
2009-14,1.705912538924242,0.0031996019393939396,1.4736612365606059,1.669248342515151,14.762098172333337,1.0,0.0,59707.99,2170.317,1169.1799,265.167,8920.74,47674.32,56593.81,90906.9,215784.0,128219.0,0.6,134662.4,17148.2,2435.488,292.59998,4406.48
2009-15,1.9848852589523809,0.002647352619047619,1.8933101673809525,1.910576016095238,24.291285236285717,1.0,0.0,54950.4,2191.56,1250.1,306.332,9118.29,51217.84,60335.74,86879.8,213887.0,129739.0,0.2,135403.83,17427.4,2497.883,285.2,4006.28
2009-16,1.7130676576862742,0.004171123,1.4478328924509805,1.5671999667254903,14.669517013921569,2.0,0.0,56544.17,2110.43,981.41003,236.094,8073.81,37088.23,45161.93,69887.0,122208.0,74313.0,1809.8,150278.84,13000.899,2346.521,280.80002,3790.16
2009-17,1.5952094004594592,0.0012335412162162163,1.577884383135135,1.5266485633243243,10.80107023708108,0.0,0.0,56848.22,2121.444,1076.29,249.174,8825.12,38933.47,47758.67,64554.4,159821.0,82171.0,4346.0,161071.62,13003.1,2370.615,257.7,3938.46
2009-18,2.881977606578947,0.005441266657894736,2.176580247710526,2.612315224236842,24.64021353478947,1.0,0.0,57216.06,2080.964,918.72,198.31999,6642.43,35085.56,41728.18,94378.2,148906.0,83001.0,229.8,139380.75,10958.2,2279.298,280.4,3307.83
2009-19,4.251578583999999,0.01050337612244898,3.3243375487959175,3.69487564144898,57.459062784428575,2.0,0.0,60838.28,2063.763,760.47,139.59,5703.82,30543.85,36247.76,110137.7,137636.0,77163.0,0.0,132191.39,11037.1,2203.377,373.4,3569.26
2009-2,1.6726296958837208,0.004186046511627906,1.6261180679767442,1.6655291476744187,14.447227191395351,0.0,0.0,45071.1,2154.268,1296.19,380.06,16994.3,51503.54,68497.48,48060.6,196041.0,109712.0,0.0,134914.5,15012.4,2534.314,179.9,5096.71
2009-20,3.242086233480769,0.004422900038461539,2.658902082307691,3.0342000860192306,34.54414484248077,0.0,0.0,58403.01,2071.066,855.57,205.15001,6518.97,33154.38,39673.42,78414.2,144360.0,86186.0,0.0,135711.95,14100.1,2276.214,372.6,3619.55
2009-21,2.7941729294285707,0.0016183816,2.518250594685713,2.555402245428571,24.431459668400002,0.0,0.0,60223.64,2008.853,718.11,177.61,9024.14,27705.25,36729.62,53498.4,108518.0,67486.0,24.0,150869.16,13970.8,2186.471,409.9,4039.47
2009-22,2.1728973863333336,0.0,2.1728973863333336,2.231013459,25.094457874666663,1.0,0.0,59173.77,2057.013,826.86,180.334,6906.96,30553.74,37460.9,79549.2,107785.0,73756.0,1420.8,148191.92,10840.8,2237.367,302.1,3781.17
2009-23,3.9013950240784303,0.008261813666666666,2.993108001666666,3.402064882196078,38.8298635195294,1.0,0.0,34197.51,2027.476,791.34,171.177,5502.4,26870.5,32372.56,83463.1,118202.0,73980.0,1162.8,153061.5,10792.8,2198.649,384.0,3984.0
2009-24,4.133314176942857,0.0177312492,3.1591780695142857,3.658347376285715,43.85188704434286,0.0,0.0,59575.55,1973.955,775.36,216.216,9715.71,28706.2,38422.16,46268.5,88535.0,53005.0,9573.8,158303.31,10497.2,2190.178,342.7,3565.4
2009-25,5.639462525555555,0.006138397555555557,4.435062745777778,4.946261179962963,49.628036309555554,0.0,0.0,61956.08,1912.596,674.71,175.836,7579.04,25341.959,32920.96,50804.3,89033.0,46523.0,11494.4,155308.98,12664.0,2088.444,319.7,4926.45
2009-26,7.748895786142855,0.010603450920634921,6.3220016795396825,6.758590237619048,62.35864871388889,1.0,0.0,57354.11,1852.615,506.63998,140.894,9293.28,20552.33,29845.37,33943.1,80895.0,38961.0,72.4,150235.12,12495.7,1993.508,468.8,4959.13
2009-27,3.598481962258065,0.004250094935483871,3.222578522580646,3.17457460983871,23.751716998967744,0.0,0.0,58068.258,1874.829,515.61,159.366,11581.51,20265.21,31846.83,27605.2,59360.0,34103.0,159.8,147431.0,9767.3,2034.196,440.0,3563.25
2009-28,6.034791040285714,0.006328312142857144,5.13043395952381,5.174375655095239,52.402559075238095,2.0,0.0,59597.22,1984.764,690.15,173.487,8068.32,28061.76,36130.14,53648.5,88377.0,51917.0,2782.6,151806.81,11989.5,2158.233,361.7,3837.51
2009-29,7.681522677529411,0.0037845312941176463,6.354609739058823,5.74988106235294,40.98676845841177,2.0,0.0,60379.89,1762.554,642.12,163.512,8400.57,24509.94,32910.54,45888.4,85099.0,45857.0,10088.8,161527.28,13312.0,1926.06,295.9,5334.68
2009-3,1.5,0.0009090909090909091,1.3636363636363635,1.4810624124545455,10.545454545454545,2.0,0.0,43366.3,2192.867,1442.28,439.3,20426.81,66069.71,86496.49,55655.6,222469.0,134961.0,0.0,121578.96,18949.7,2632.172,165.5,4088.49
2009-30,8.9070566756,0.02175384865714286,6.898643074885713,7.692432175,80.72729854088571,0.0,0.0,59444.32,1969.261,523.98,149.632,10212.92,19735.45,29948.49,29428.3,66243.0,33791.0,1113.8,159997.88,11107.8,2118.878,397.5,3912.22
2009-31,9.640679572166666,0.0043662273333333335,6.695425529833333,8.054523034666666,84.42427647858332,0.0,0.0,59896.67,1989.149,592.29,132.237,7353.43,22868.4,30221.48,52203.1,91688.0,55122.0,18.0,155241.52,11413.399,2121.394,440.6,3882.31
2009-32,8.701432448,0.031005574692307695,7.254607315769231,7.401260635461538,72.35924470692306,0.0,0.0,60908.95,1662.559,476.38,104.621,7284.0,17533.59,24816.08,42173.0,79370.0,36278.0,70588.2,158393.73,10081.4,1767.169,190.2,9114.65
2009-33,30.76923077,0.019230769,23.07692308,12.6984127,284.6153846,0.0,0.0,59184.04,1953.928,664.76,214.987,11892.18,25386.89,37279.08,31516.9,93895.0,50283.0,10549.2,157589.19,12760.1,2168.913,372.2,3875.3
2009-34,9.433962264,0.075471698,5.660377358,5.208333333,94.33962264,1.0,0.0,39403.11,2058.794,705.57,182.345,7312.98,25422.12,32735.27,51224.8,100251.0,62268.0,101.200005,144951.5,10194.8,2241.138,353.5,3647.55
2009-36,50.98039216,0.078431373,23.52941176,34.66666667,521.5686275,1.0,0.0,54165.01,2072.343,747.51,175.037,6336.89,25977.2,32314.28,53524.1,101521.0,57520.0,2925.4,153014.34,11285.0,2247.364,294.5,3788.07
2009-37,19.60784314,0.196078431,13.7254902,18.18181818,233.3333333,3.0,0.0,55615.47,2157.114,960.76,209.052,5751.36,28573.371,34325.0,66446.6,139060.0,83883.0,1026.2,153995.69,11113.8,2366.17,267.1,3344.95
2009-38,9.712895376666667,0.038832116666666666,8.559610706666666,7.336301693333333,73.94647203333334,0.0,0.0,52265.07,2021.16,796.02,174.15,6483.7,25212.07,31695.44,62958.3,129373.0,72639.0,34.6,154022.92,11630.1,2195.273,284.19998,4153.67
2009-39,5.423448463444445,0.019443416777777778,4.547463881555555,5.114150037666666,43.86420280222222,1.0,0.0,51093.78,2012.988,757.55,174.955,5786.97,26773.03,32560.04,74971.9,122369.0,67788.0,687.8,153684.4,11508.3,2187.968,241.9,3372.91
2009-4,2.61488185,0.0,2.61488185,3.0612179973333333,32.004524886666665,0.0,0.0,50305.66,2217.44,1508.4,388.887,17002.03,57144.24,74145.9,57735.2,232037.0,135468.0,0.0,138203.02,16711.8,2606.342,186.5,4280.27
2009-40,10.199575020933334,0.02704977366666667,7.622903327066666,8.2888584506,79.62626900766665,1.0,0.0,49734.96,2142.056,1028.53,259.616,9535.38,36781.02,46316.2,60599.7,168712.0,77853.0,3386.6,163278.67,14911.8,2401.656,223.3,3335.55
2009-41,9.76923077,0.0096153845,8.76923077,8.985074627,63.30769231,3.0,0.0,50255.18,2778.7139,1201.29,457.112,11781.7295,48942.92,60724.992,69388.0,205833.0,92127.0,4200.2,160494.62,17314.8,3235.568,153.1,3007.78
2009-42,5.987533316875001,0.014564479625,5.506764086125,6.625257320625,37.180972231875,2.0,0.0,43974.02,3035.021,1119.2,407.893,7180.6997,40349.57,47530.22,93232.9,220450.0,112768.0,0.8,152715.2,14750.3,3442.894,224.4,3570.22
2009-43,11.950549452499999,0.012987013,10.002497502499999,8.1555608825,76.086413595,3.0,0.0,46881.79,3016.762,994.13,384.822,8409.1,41019.44,49428.51,81576.8,254974.0,107473.0,0.0,149000.45,14906.8,3401.591,195.2,4110.01
2009-44,1.923076923,0.0,1.923076923,2.1739130435,0.0,4.0,0.0,40510.28,3083.482,1105.55,451.55798,8237.28,43095.34,51332.168,83814.7,224362.0,113788.0,8.0,140211.06,13586.1,3535.007,217.2,3340.46
2009-45,10.0,0.22,4.0,7.352941176,82.0,8.0,0.0,39951.12,3155.751,1221.15,498.23898,8114.97,47520.85,55635.65,77416.2,252714.0,119606.0,0.8,138838.14,15290.4,3654.012,154.4,3445.92
2009-46,4.901960784,0.0098039215,3.921568627,4.7272727275,29.411764705,7.0,0.0,45388.89,3001.395,1229.11,490.924,13095.52,43990.73,57086.25,60536.8,160754.0,100337.0,158.2,154541.88,14381.3,3492.315,107.3,3195.42
2009-47,3.921568627,0.019607843,3.921568627,3.125,17.64705882,8.0,0.0,38185.49,3056.116,1291.08,531.668,19500.96,52266.17,71767.55,38738.4,162871.0,88414.0,0.0,151047.02,14422.0,3587.801,134.2,4546.37
2009-48,4.9615384615,0.039230769,4.9615384615,5.07499128,93.84615384599999,7.0,0.0,39670.582,3126.687,1381.87,628.948,16648.72,54820.59,71469.4,59920.5,237039.0,133624.0,0.2,155956.12,16550.9,3755.605,154.9,3439.51
2009-49,4.836538462,0.01201923075,2.66346153825,4.113800496625,54.250000005,9.0,0.0,20494.28,3207.08,1481.43,605.062,14493.12,58424.582,72917.67,61796.0,274408.0,148957.0,0.4,137164.77,16511.3,3812.147,140.6,3660.92
2009-50,3.5452498955833334,0.008958615,2.2987498395833335,2.8001333085,50.63230850333333,2.0,1.0,43412.59,3200.173,1492.25,665.543,12734.94,58104.01,70839.03,68889.2,222557.0,135061.0,2.2,148633.56,16159.1,3865.721,145.8,3227.53
2009-51,3.9664164913999995,0.0059718060000000005,2.8825004074000002,2.9503197869999997,43.016979320000004,8.0,0.0,48890.4,3147.024,1335.06,557.398,19970.06,55788.7,75758.48,36906.3,193264.0,114415.0,0.0,143619.48,17277.201,3704.4,126.3,4557.68
2009-52,4.890836239333335,0.012760659888888888,3.8894178604444445,3.0881003765555555,47.91569267222222,8.0,1.0,47895.91,3152.098,1646.78,728.827,18612.53,66148.34,84760.8,53570.7,276084.0,169180.0,2.2,137188.33,19110.8,3880.957,124.100006,3724.67
2009-53,2.224591935888889,0.019924796555555555,2.224591935888889,1.8342610003333333,23.265545998888893,1.0,0.0,51756.89,1798.701,926.68,425.531,20660.74,34529.09,55190.05,11466.5,97788.0,60062.0,4.6,90478.58,8972.4,2224.226,58.8,2532.59
2009-6,1.3584905660454545,0.0036363636363636364,1.2675814751363637,1.383617967,8.761578044545455,0.0,0.0,46622.01,2158.892,1295.5,330.217,10930.51,48451.49,59382.11,71110.4,226356.0,137965.0,0.0,149764.27,14488.8,2489.101,226.3,3537.98
